image_id,track_id,role,team,jersey,x_bottom_middle,y_bottom_middle
2031000226,12,player,right,15,-30.73048866294038,3.627523780480476
2031000227,12,player,right,15,-30.74428583580883,3.645143519170073
2031000228,12,player,right,15,-30.76048767442542,3.668589591666577
2031000229,12,player,right,15,-30.77856693281681,3.698203324953863
2031000230,12,player,right,15,-30.798029301395893,3.733937065365162
2031000231,12,player,right,15,-30.81843509070942,3.775310318253034
2031000232,12,player,right,15,-30.839497893447145,3.8212076283155016
2031000233,12,player,right,15,-30.8610009240935,3.8701405081751146
2031000234,12,player,right,15,-30.882885823773265,3.92018099109957
2031000235,12,player,right,15,-30.905183264444776,3.9691715315012415
2031000236,12,player,right,15,-30.92803600691291,4.01487928352106
2031000237,12,player,right,15,-30.951643562312903,4.055172484016178
2031000238,12,player,right,15,-30.97627335378232,4.088097497351465
2031000239,12,player,right,15,-31.002198484665488,4.112128551911692
2031000240,12,player,right,15,-31.029706043900813,4.126102827654056
2031000241,12,player,right,15,-31.059064081603516,4.129402004244399
2031000242,12,player,right,15,-31.090511279686577,4.1218252297144975
2031000243,12,player,right,15,-31.124254665278524,4.103683756371372
2031000244,12,player,right,15,-31.160458153796085,4.075622262472929
2031000245,12,player,right,15,-31.199249283317968,4.038636234121618
2031000246,12,player,right,15,-31.24074422225309,3.99398447553136
2031000247,12,player,right,15,-31.28502260819727,3.943075368086844
2031000248,12,player,right,15,-31.33219234586603,3.887366732896026
2031000249,12,player,right,15,-31.38236781855071,3.828332370521472
2031000250,12,player,right,15,-31.435662854878792,3.767426495427757
2031000251,12,player,right,15,-31.492211396450948,3.705996375093612
2031000252,12,player,right,15,-31.55213818350871,3.645228922594872
2031000253,12,player,right,15,-31.615514731865275,3.586191188572863
2031000254,12,player,right,15,-31.682328530848206,3.529776986851986
2031000255,12,player,right,15,-31.75244516968688,3.4766735120079764
2031000256,12,player,right,15,-31.825566172013566,3.4273768381786134
2031000257,12,player,right,15,-31.9012364201522,3.382127961883186
2031000258,12,player,right,15,-31.978817146178063,3.3409269451654704
2031000259,12,player,right,15,-32.05754657882216,3.3035109880574742
2031000260,12,player,right,15,-32.13656899653276,3.269385383852802
2031000261,12,player,right,15,-32.21504637491598,3.2378263338483424
2031000262,12,player,right,15,-32.29220914962363,3.207973467729748
2031000263,12,player,right,15,-32.36744226620186,3.178908819788321
2031000264,12,player,right,15,-32.44035468833477,3.1497301077852518
2031000265,12,player,right,15,-32.51083931754386,3.119601046985672
2031000266,12,player,right,15,-32.57907628274489,3.087810440579378
2031000267,12,player,right,15,-32.645543288059706,3.053752353332859
2031000268,12,player,right,15,-32.71099380413613,3.016880008144342
2031000269,12,player,right,15,-32.77639845848788,2.9766510262718158
2031000270,12,player,right,15,-32.84286789711976,2.9324494339361507
2031000271,12,player,right,15,-32.91157810592809,2.883556330834484
2031000272,12,player,right,15,-32.98365755985807,2.829138407166702
2031000273,12,player,right,15,-33.0601126082594,2.7682724904975538
2031000274,12,player,right,15,-33.14172582681928,2.7000731181223934
2031000275,12,player,right,15,-33.229003273110045,2.62377863754646
2031000276,12,player,right,15,-33.322128607386425,2.538890107275835
2031000277,12,player,right,15,-33.42099100044552,2.445249271513625
2031000278,12,player,right,15,-33.525215714336795,2.343075906043402
2031000279,12,player,right,15,-33.63421647483675,2.2329780898609526
2031000280,12,player,right,15,-33.74730019825666,2.1158242241103453
2031000281,12,player,right,15,-33.86369542908531,1.992762058446891
2031000282,12,player,right,15,-33.982711542380244,1.864849856041893
2031000283,12,player,right,15,-34.10366735097492,1.733162157908765
2031000284,12,player,right,15,-34.225970336206814,1.5985884498558027
2031000285,12,player,right,15,-34.34901634012645,1.4618338969290263
2031000286,12,player,right,15,-34.472180372525386,1.3234289733281392
2031000287,12,player,right,15,-34.59470153884936,1.1838462379851262
2031000288,12,player,right,15,-34.715683759095285,1.0434510092151477
2031000289,12,player,right,15,-34.83404253439976,0.9027165313346802
2031000290,12,player,right,15,-34.94855049019501,0.7621309313611575
2031000291,12,player,right,15,-35.05789702439145,0.6223346129120149
2031000292,12,player,right,15,-35.16078721515312,0.4839678607648401
2031000293,12,player,right,15,-35.2560726691954,0.347728369747086
2031000294,12,player,right,15,-35.342865281495335,0.2141784174562568
2031000295,12,player,right,15,-35.42063017991223,0.0837299345031055
2031000296,12,player,right,15,-35.48928118148458,-0.0434342755575635
2031000297,12,player,right,15,-35.54917523321098,-0.1674132307968963
2031000298,12,player,right,15,-35.60109422123931,-0.2885708453706919
2031000299,12,player,right,15,-35.64616641819611,-0.4074972862264513
2031000300,12,player,right,15,-35.68573940931629,-0.524913705009703
2031000301,12,player,right,15,-35.72126143741663,-0.6416035868804553
2031000302,12,player,right,15,-35.75412490070412,-0.7582867663575454
2031000303,12,player,right,15,-35.78554406923243,-0.8755542888536116
2031000304,12,player,right,15,-35.81641740514055,-0.99373019540541
2031000305,12,player,right,15,-35.84731866597702,-1.1129603733613649
2031000306,12,player,right,15,-35.87844019515498,-1.233170604286755
2031000307,12,player,right,15,-35.909654567963216,-1.354134317981264
2031000308,12,player,right,15,-35.940559152139826,-1.4755819284098908
2031000309,12,player,right,15,-35.97058433095394,-1.5972600038195333
2031000310,12,player,right,15,-35.99907354195146,-1.719014912625173
2031000311,12,player,right,15,-36.0254162286558,-1.8408758568607648
2031000312,12,player,right,15,-36.04910323657618,-1.9630574699671743
2031000313,12,player,right,15,-36.0698054813266,-2.085964587701831
2031000314,12,player,right,15,-36.08738936592499,-2.210148250220098
2031000315,12,player,right,15,-36.10194686085219,-2.3362803430209382
2031000316,12,player,right,15,-36.11376697462267,-2.465087971248084
2031000317,12,player,right,15,-36.12331959344918,-2.597320509032312
2031000318,12,player,right,15,-36.1312370544455,-2.733733199293753
2031000319,12,player,right,15,-36.1382811172918,-2.8750634845871863
2031000320,12,player,right,15,-36.14530661099612,-3.022028204874076
2031000321,12,player,right,15,-36.15322944949229,-3.175293099280075
2031000322,12,player,right,15,-36.16297539735531,-3.335447626046904
2031000323,12,player,right,15,-36.17544854529964,-3.50298206289645
2031000324,12,player,right,15,-36.19145001964066,-3.6782094441355193
2031000325,12,player,right,15,-36.211643909928895,-3.861213281338676
2031000326,12,player,right,15,-36.23648797448415,-4.051784113620631
2031000327,12,player,right,15,-36.26622392069068,-4.249393035220408
2031000328,12,player,right,15,-36.30088294675073,-4.45321628344606
2031000329,12,player,right,15,-36.34029712108251,-4.6621466079347735
2031000330,12,player,right,15,-36.38415609826566,-4.874883521687299
2031000331,12,player,right,15,-36.43208058789001,-5.090024068152114
2031000332,12,player,right,15,-36.483709056290905,-5.306200322657844
2031000333,12,player,right,15,-36.53875899968179,-5.522155229946401
2031000334,12,player,right,15,-36.597094901155074,-5.736840832682508
2031000335,12,player,right,15,-36.65875438492488,-5.949445086702429
2031000336,12,player,right,15,-36.72393925328888,-6.159432970273238
2031000337,12,player,right,15,-36.79297657077312,-6.366502513870766
2031000338,12,player,right,15,-36.86625549903147,-6.57054032081371
2031000339,12,player,right,15,-36.94415762839708,-6.771581285902508
2031000340,12,player,right,15,-37.02697858711411,-6.969751334431408
2031000341,12,player,right,15,-37.11486778497768,-7.165247722226639
2031000342,12,player,right,15,-37.20778211994857,-7.358316607145368
2031000343,12,player,right,15,-37.30547172967551,-7.549266881307921
2031000344,12,player,right,15,-37.4074787907019,-7.738472681589807
2031000345,12,player,right,15,-37.513182777317134,-7.926385005833647
2031000346,12,player,right,15,-37.62182800015675,-8.11351076533326
2031000347,12,player,right,15,-37.73259295758822,-8.300402998534306
2031000348,12,player,right,15,-37.8446484493693,-8.487615522530486
2031000349,12,player,right,15,-37.957212441738704,-8.675646332900635
2031000350,12,player,right,15,-38.06958746007173,-8.864862422714587
