image_id,track_id,role,team,jersey,x_bottom_middle,y_bottom_middle
2031000278,19,player,left,14,-20.221573702930343,11.132277860388143
2031000279,19,player,left,14,-20.290974640667947,11.134038880553424
2031000280,19,player,left,14,-20.36741366207621,11.130188657780176
2031000281,19,player,left,14,-20.45105781877957,11.120374365226755
2031000282,19,player,left,14,-20.541979801434007,11.104295514324429
2031000283,19,player,left,14,-20.64005908731147,11.08186853416412
2031000284,19,player,left,14,-20.744996233526244,11.053105551963858
2031000285,19,player,left,14,-20.85618404512241,11.01815579951247
2031000286,19,player,left,14,-20.97261758019363,10.97744133309132
2031000287,19,player,left,14,-21.092731656956627,10.93183901372768
2031000288,19,player,left,14,-21.214493807870145,10.882550236257591
2031000289,19,player,left,14,-21.33528329195108,10.831415063895088
2031000290,19,player,left,14,-21.45217031614895,10.780554659935534
2031000291,19,player,left,14,-21.562030491688347,10.73247441820929
2031000292,19,player,left,14,-21.66196969829594,10.689542754250157
2031000293,19,player,left,14,-21.74955953087848,10.653958063900845
2031000294,19,player,left,14,-21.82324964563276,10.627223817279882
2031000295,19,player,left,14,-21.88258306413009,10.61004421153827
2031000296,19,player,left,14,-21.928320124273878,10.602172162598798
2031000297,19,player,left,14,-21.962503568432474,10.602340396669453
2031000298,19,player,left,14,-21.988288369349608,10.608394039344256
2031000299,19,player,left,14,-22.009694681476443,10.617493669021693
2031000300,19,player,left,14,-22.031203922883947,10.626463045354052
2031000301,19,player,left,14,-22.0573932349453,10.632070511357782
2031000302,19,player,left,14,-22.09242828197064,10.63145658898545
2031000303,19,player,left,14,-22.139676724612247,10.622398097304204
2031000304,19,player,left,14,-22.20132926674387,10.603678495835466
2031000305,19,player,left,14,-22.27829817908731,10.575033636690852
2031000306,19,player,left,14,-22.370049509872448,10.537279789640577
2031000307,19,player,left,14,-22.47475332715792,10.492191831916529
2031000308,19,player,left,14,-22.58944827203681,10.442274211464689
2031000309,19,player,left,14,-22.71038705938034,10.390511504146
2031000310,19,player,left,14,-22.833336287887796,10.340120607199124
2031000311,19,player,left,14,-22.9540272468533,10.294182896709938
2031000312,19,player,left,14,-23.06839280477232,10.255472945041582
2031000313,19,player,left,14,-23.17294579866602,10.226219531803505
2031000314,19,player,left,14,-23.264895005426776,10.208037812647568
2031000315,19,player,left,14,-23.34234104442776,10.201777461376478
2031000316,19,player,left,14,-23.404270100100973,10.207586501706343
2031000317,19,player,left,14,-23.450568006490272,10.224898721025363
2031000318,19,player,left,14,-23.48197893146697,10.252477037933671
2031000319,19,player,left,14,-23.500021671119168,10.28849114505586
2031000320,19,player,left,14,-23.50687134542942,10.330616242026135
2031000321,19,player,left,14,-23.505216222764652,10.37616132956059
2031000322,19,player,left,14,-23.498039814334987,10.422284881028634
2031000323,19,player,left,14,-23.488524984304625,10.466067920524797
2031000324,19,player,left,14,-23.47968785051588,10.504822373045789
2031000325,19,player,left,14,-23.47426100708596,10.536231906990366
2031000326,19,player,left,14,-23.474416305764777,10.55858554377845
2031000327,19,player,left,14,-23.481720193588732,10.570846396271628
2031000328,19,player,left,14,-23.49705037787314,10.572682062933293
2031000329,19,player,left,14,-23.520648730997053,10.56448185006098
2031000330,19,player,left,14,-23.55225432733485,10.547230551539604
2031000331,19,player,left,14,-23.59132359770244,10.52235296873686
2031000332,19,player,left,14,-23.6372997658028,10.49148162023734
2031000333,19,player,left,14,-23.68982795801556,10.456300908447556
2031000334,19,player,left,14,-23.748990096205404,10.418312726153362
2031000335,19,player,left,14,-23.81549070634841,10.378758593775098
2031000336,19,player,left,14,-23.890547371765024,10.338529854998685
2031000337,19,player,left,14,-23.975860475940507,10.298176768898594
2031000338,19,player,left,14,-24.073392429895527,10.257962292626692
2031000339,19,player,left,14,-24.185089742951504,10.21794972060995
2031000340,19,player,left,14,-24.312564934552352,10.178100362998537
2031000341,19,player,left,14,-24.4567970581138,10.138360961450749
2031000342,19,player,left,14,-24.617889137333812,10.098727567659472
2031000343,19,player,left,14,-24.79492061862016,10.059267384994364
2031000344,19,player,left,14,-24.98588216842885,10.020112445953234
2031000345,19,player,left,14,-25.187853855329088,9.981434427714762
2031000346,19,player,left,14,-25.397145692748484,9.943396749985018
2031000347,19,player,left,14,-25.60961585964052,9.906109169325646
2031000348,19,player,left,14,-25.821018318469463,9.869595120170231
2031000349,19,player,left,14,-26.02736991156429,9.833751015017782
2031000350,19,player,left,14,-26.22523650530605,9.798392259856328
2031000351,19,player,left,14,-26.41195819506948,9.763229404532582
2031000352,19,player,left,14,-26.58579262588948,9.72791568230271
2031000353,19,player,left,14,-26.7459401771953,9.692007304165358
2031000354,19,player,left,14,-26.89238901460517,9.65510079880344
2031000355,19,player,left,14,-27.025787281281534,9.616810061888112
2031000356,19,player,left,14,-27.14721116328071,9.57673269818492
2031000357,19,player,left,14,-27.257940790816463,9.534535121005288
2031000358,19,player,left,14,-27.359284648081925,9.489891451302046
2031000359,19,player,left,14,-27.4524741444652,9.442509958305603
2031000360,19,player,left,14,-27.53864462292532,9.392111239226637
2031000361,19,player,left,14,-27.618946092149912,9.338391416236044
2031000362,19,player,left,14,-27.694560680666733,9.281074331535082
2031000363,19,player,left,14,-27.76693454168873,9.219854712430806
2031000364,19,player,left,14,-27.83785561138724,9.15443094337611
2031000365,19,player,left,14,-27.90949528813967,9.084533974912764
2031000366,19,player,left,14,-27.984356259736742,9.009962442540562
