image_id,track_id,role,team,jersey,x_bottom_middle,y_bottom_middle
2031000035,15,player,left,8,-12.831514825192947,18.429811711715736
2031000036,15,player,left,8,-12.873117721579623,18.376377347040037
2031000037,15,player,left,8,-12.925010587306414,18.31318807814393
2031000038,15,player,left,8,-12.986611308224973,18.24259460609836
2031000039,15,player,left,8,-13.056842642415535,18.166968078749708
2031000040,15,player,left,8,-13.134251392617092,18.08858505645351
2031000041,15,player,left,8,-13.217261765166686,18.00935564974789
2031000042,15,player,left,8,-13.304393360999685,17.930624134370742
2031000043,15,player,left,8,-13.39434732698017,17.853209236019058
2031000044,15,player,left,8,-13.486198930359096,17.777079471940308
2031000045,15,player,left,8,-13.57936182164351,17.701791346206537
2031000046,15,player,left,8,-13.673398933766425,17.626651938820505
2031000047,15,player,left,8,-13.768270517420774,17.550650628012924
2031000048,15,player,left,8,-13.863883013427737,17.47306013976457
2031000049,15,player,left,8,-13.960264031728356,17.393379485370907
2031000050,15,player,left,8,-14.057440577106815,17.311530600209558
2031000051,15,player,left,8,-14.155411735221088,17.227938516689168
2031000052,15,player,left,8,-14.254184606845977,17.14346235526062
2031000053,15,player,left,8,-14.353779366971462,17.059249863718833
2031000054,15,player,left,8,-14.454288302020109,16.97658043521928
2031000055,15,player,left,8,-14.55590272234214,16.89670531580651
2031000056,15,player,left,8,-14.658910841854215,16.820655506260188
2031000057,15,player,left,8,-14.763653799664231,16.749148578146936
2031000058,15,player,left,8,-14.870620133891252,16.68225391932275
2031000059,15,player,left,8,-14.980197940803576,16.619702583169335
2031000060,15,player,left,8,-15.092791288225737,16.560655068847556
2031000061,15,player,left,8,-15.208645879147364,16.504029035285775
2031000062,15,player,left,8,-15.327947139336088,16.44823014992353
2031000063,15,player,left,8,-15.450681904832532,16.39172210394433
2031000064,15,player,left,8,-15.57663104292887,16.333123467216886
2031000065,15,player,left,8,-15.705486799470386,16.271195259827437
2031000066,15,player,left,8,-15.836712023305198,16.20528431134843
2031000067,15,player,left,8,-15.969640577783087,16.13531824057651
2031000068,15,player,left,8,-16.10349469914712,16.061886576055965
2031000069,15,player,left,8,-16.23741075662879,15.98624943784489
2031000070,15,player,left,8,-16.37047623804744,15.910222489142592
2031000071,15,player,left,8,-16.50180535926144,15.836025612190747
2031000072,15,player,left,8,-16.630545857683824,15.766093069067429
2031000073,15,player,left,8,-16.755965920436317,15.702833403551162
2031000074,15,player,left,8,-16.877470176154553,15.64844278221181
2031000075,15,player,left,8,-16.994616880476006,15.60484752352188
2031000076,15,player,left,8,-17.107129794145465,15.573447126996705
2031000077,15,player,left,8,-17.214873959628683,15.555234746919451
2031000078,15,player,left,8,-17.317804862170423,15.550795534731217
2031000079,15,player,left,8,-17.415968094277847,15.560306118266666
2031000080,15,player,left,8,-17.509373840994034,15.583666434694848
2031000081,15,player,left,8,-17.598024876344645,15.620439462000896
2031000082,15,player,left,8,-17.681888466759748,15.669841707234328
2031000083,15,player,left,8,-17.760914914455732,15.730669541523495
2031000084,15,player,left,8,-17.835086406351795,15.801197168674705
2031000085,15,player,left,8,-17.904472140472933,15.879112648847958
2031000086,15,player,left,8,-17.969292120975652,15.961493738722847
2031000087,15,player,left,8,-18.0299857846052,16.04485200843601
2031000088,15,player,left,8,-18.08724604178944,16.125284068661088
2031000089,15,player,left,8,-18.142022939895785,16.198703559010344
2031000090,15,player,left,8,-18.195495121924548,16.261133843763723
2031000091,15,player,left,8,-18.24899500364676,16.309031788171065
2031000092,15,player,left,8,-18.303936674396056,16.339525349226662
2031000093,15,player,left,8,-18.361707434508197,16.35072721571813
2031000094,15,player,left,8,-18.42360658687901,16.34158682604534
2031000095,15,player,left,8,-18.49070366772144,16.312127605279986
2031000096,15,player,left,8,-18.56382096027308,16.26318631736549
2031000097,15,player,left,8,-18.643518275525565,16.196213859599627
2031000098,15,player,left,8,-18.730073579379045,16.113033802201663
2031000099,15,player,left,8,-18.823508710807975,16.015601445510235
2031000100,15,player,left,8,-18.92365511948956,15.905757134753092
