image_id,track_id,role,team,jersey,x_bottom_middle,y_bottom_middle
2090000431,1,player,right,50,31.340800188991896,18.292929086700894
2090000432,1,player,right,50,31.30989917599464,18.315912336016208
2090000433,1,player,right,50,31.26996536286317,18.347142051171986
2090000434,1,player,right,50,31.2224723705681,18.384263680272355
2090000435,1,player,right,50,31.16926574053697,18.4246646048084
2090000436,1,player,right,50,31.112358522671062,18.46581660077524
2090000437,1,player,right,50,31.05378623967561,18.505423020933424
2090000438,1,player,right,50,30.995437501961305,18.541721610514934
2090000439,1,player,right,50,30.9389113448143,18.573570637739696
2090000440,1,player,right,50,30.88552139561101,18.60039330829956
2090000441,1,player,right,50,30.836247038183043,18.622111213801983
2090000442,1,player,right,50,30.791746474819234,18.63907228426474
2090000443,1,player,right,50,30.75241279489652,18.65191268033265
2090000444,1,player,right,50,30.718419619376345,18.661437656119155
2090000445,1,player,right,50,30.689722343283982,18.66852654961497
2090000446,1,player,right,50,30.666212249407305,18.67397713039084
2090000447,1,player,right,50,30.647677561122965,18.67850060382078
2090000448,1,player,right,50,30.6337946375012,18.682709729945795
2090000449,1,player,right,50,30.62424986451613,18.68703388139962
2090000450,1,player,right,50,30.618676071272077,18.69175431960549
2090000451,1,player,right,50,30.616666862920415,18.697028177735238
2090000452,1,player,right,50,30.61780625201804,18.70289558081183
2090000453,1,player,right,50,30.62167138335344,18.709327230441986
2090000454,1,player,right,50,30.627828791276933,18.716224053819797
2090000455,1,player,right,50,30.635909468163025,18.723397737545945
2090000456,1,player,right,50,30.64556898833369,18.730630449166192
2090000457,1,player,right,50,30.65650462646073,18.73777000628265
2090000458,1,player,right,50,30.668504238733384,18.744603232697575
2090000459,1,player,right,50,30.68143311688925,18.75092098223761
2090000460,1,player,right,50,30.695240151170225,18.756515485753496
2090000461,1,player,right,50,30.70994857288206,18.76118598587223
2090000462,1,player,right,50,30.72565539094559,18.76473166987805
2090000463,1,player,right,50,30.742515065019585,18.7669532578964
2090000464,1,player,right,50,30.76071849648838,18.76764847415293
2090000465,1,player,right,50,30.780496080964014,18.766617342760696
2090000466,1,player,right,50,30.802097981462595,18.76365699525722
2090000467,1,player,right,50,30.825776846230475,18.758566172969765
2090000468,1,player,right,50,30.851779352439628,18.75114983276137
