image_id,track_id,role,team,jersey,x_bottom_middle,y_bottom_middle
2027000001,3,player,right,7,-27.17643633412426,19.629545329591654
2027000002,3,player,right,7,-27.17706341286057,19.627001125423547
2027000003,3,player,right,7,-27.178372253835647,19.62191884638681
2027000004,3,player,right,7,-27.180459499571004,19.61437397629323
2027000005,3,player,right,7,-27.183437941041014,19.60450687846611
2027000006,3,player,right,7,-27.187406336222654,19.592603550921837
2027000007,3,player,right,7,-27.192415667686586,19.579076306282055
2027000008,3,player,right,7,-27.19844135264939,19.56454225681111
2027000009,3,player,right,7,-27.205373573760152,19.54980852984621
2027000010,3,player,right,7,-27.21301549240649,19.535855243458016
2027000011,3,player,right,7,-27.22110337266193,19.52378528017076
2027000012,3,player,right,7,-27.229330568033458,19.51474234280561
2027000013,3,player,right,7,-27.237397097627223,19.509856191224173
2027000014,3,player,right,7,-27.245041615022423,19.510127248807848
2027000015,3,player,right,7,-27.252079379436225,19.51634910015895
2027000016,3,player,right,7,-27.258425470803004,19.52903607452218
2027000017,3,player,right,7,-27.2640964897148,19.548389841684887
2027000018,3,player,right,7,-27.269206772256407,19.574255276611108
2027000019,3,player,right,7,-27.273935998269803,19.60612906756497
2027000020,3,player,right,7,-27.278492823364424,19.643175220700652
2027000021,3,player,right,7,-27.2830686585752,19.684258249903312
2027000022,3,player,right,7,-27.28779161489738,19.728002844210422
2027000023,3,player,right,7,-27.29269700607514,19.772842011190445
2027000024,3,player,right,7,-27.297707697768868,19.81708693830626
2027000025,3,player,right,7,-27.302630489548463,19.85900607566857
2027000026,3,player,right,7,-27.30717501073951,19.896905720607357
2027000027,3,player,right,7,-27.31098776626434,19.9292179919417
2027000028,3,player,right,7,-27.31369323923022,19.95459051995336
2027000029,3,player,right,7,-27.31494551476994,19.971967719793952
2027000030,3,player,right,7,-27.31446256545825,19.98068578153697
2027000031,3,player,right,7,-27.3120861437341,19.98046920034391
2027000032,3,player,right,7,-27.307798452571863,19.97147849447627
2027000033,3,player,right,7,-27.30170663963752,19.954325529506573
2027000034,3,player,right,7,-27.294062072029558,19.929997522700557
2027000035,3,player,right,7,-27.28520445484045,19.899802676624123
2027000036,3,player,right,7,-27.275551014287657,19.865275268844226
2027000037,3,player,right,7,-27.26551779404784,19.828060507411667
2027000038,3,player,right,7,-27.2554980177315,19.789868630329835
2027000039,3,player,right,7,-27.24578741291193,19.75236488122885
2027000040,3,player,right,7,-27.23660535337115,19.717063450685053
2027000041,3,player,right,7,-27.228025951644373,19.685360002449755
2027000042,3,player,right,7,-27.22001547056412,19.65845283297277
2027000043,3,player,right,7,-27.212448705529827,19.637331669883437
2027000044,3,player,right,7,-27.20514633502117,19.62275416074642
2027000045,3,player,right,7,-27.197920204617105,19.61522785369184
2027000046,3,player,right,7,-27.190624256761183,19.614955542584102
2027000047,3,player,right,7,-27.18319837186162,19.621845237040457
2027000048,3,player,right,7,-27.175677137762506,19.63544802057505
2027000049,3,player,right,7,-27.168210657360948,19.65499388095253
2027000050,3,player,right,7,-27.16106586244369,19.679372356296035
2027000051,3,player,right,7,-27.15458613472962,19.70726348033552
2027000052,3,player,right,7,-27.149153400046306,19.73718222605256
2027000053,3,player,right,7,-27.145142741652776,19.76762113338747
2027000054,3,player,right,7,-27.14287999601901,19.797179576158943
2027000055,3,player,right,7,-27.142605530595876,19.824684387226053
2027000056,3,player,right,7,-27.14445200985293,19.849282283938795
2027000057,3,player,right,7,-27.14843667101484,19.87049032059038
2027000058,3,player,right,7,-27.154464881823536,19.888203766232
2027000059,3,player,right,7,-27.16234528047727,19.90265750335629
2027000060,3,player,right,7,-27.17180683616337,19.914358143249736
2027000061,3,player,right,7,-27.18251919907833,19.9240050760264
2027000062,3,player,right,7,-27.194101473054047,19.93237381348151
2027000063,3,player,right,7,-27.20614261650356,19.94026951492682
2027000064,3,player,right,7,-27.21820923079612,19.94844800791774
2027000065,3,player,right,7,-27.229857673769818,19.9575709948217
2027000066,3,player,right,7,-27.240646828127133,19.968179013535256
2027000067,3,player,right,7,-27.250161452166356,19.98067045883482
2027000068,3,player,right,7,-27.258033180135307,19.99529316675736
2027000069,3,player,right,7,-27.263967380902297,20.012137046687503
2027000070,3,player,right,7,-27.267767352291543,20.03113181160337
2027000071,3,player,right,7,-27.269355782998275,20.05203868267923
2027000072,3,player,right,7,-27.268775865522315,20.074473824050244
2027000073,3,player,right,7,-27.266190610232066,20.09792139025608
2027000074,3,player,right,7,-27.261865836554477,20.121764138509256
2027000075,3,player,right,7,-27.256140903548644,20.145327779586047
2027000076,3,player,right,7,-27.24939452644371,20.16792920859738
2027000077,3,player,right,7,-27.242011775067056,20.1889261473494
2027000078,3,player,right,7,-27.234349227136057,20.20776550072121
2027000079,3,player,right,7,-27.22671738797197,20.22400764893936
2027000080,3,player,right,7,-27.219347892390413,20.237393731256606
2027000081,3,player,right,7,-27.212403195267434,20.24781270813878
2027000082,3,player,right,7,-27.20599391438585,20.25528375528433
2027000083,3,player,right,7,-27.200157643476807,20.259986484515604
2027000084,3,player,right,7,-27.19490070449372,20.262196886674467
2027000085,3,player,right,7,-27.19018391114262,20.262277667487467
2027000086,3,player,right,7,-27.18597235540502,20.26063063310928
2027000087,3,player,right,7,-27.182207400278013,20.257648442811828
2027000088,3,player,right,7,-27.178847404968938,20.25371477605336
2027000089,3,player,right,7,-27.175828942336285,20.24919545599597
2027000090,3,player,right,7,-27.17312196325264,20.24435118037632
2027000091,3,player,right,7,-27.170689722118198,20.239389256290558
2027000092,3,player,right,7,-27.168495966011957,20.23444374683175
2027000093,3,player,right,7,-27.16650871800477,20.22957359295472
2027000094,3,player,right,7,-27.16469264958987,20.2247712471529
2027000095,3,player,right,7,-27.163010265004715,20.219981353338653
2027000096,3,player,right,7,-27.16141907862555,20.21510807470592
2027000097,3,player,right,7,-27.159884843120384,20.21001874430852
2027000098,3,player,right,7,-27.158368559000174,20.20457843520784
2027000099,3,player,right,7,-27.156824370468748,20.19867166339592
2027000100,3,player,right,7,-27.155218649945745,20.192196596303795
2027000101,3,player,right,7,-27.15352471577388,20.18508764966649
2027000102,3,player,right,7,-27.15172640727985,20.177322659664185
2027000103,3,player,right,7,-27.149817927003596,20.168929128273756
2027000104,3,player,right,7,-27.14780307721901,20.15998421067445
2027000105,3,player,right,7,-27.14569143679963,20.15061264517409
2027000106,3,player,right,7,-27.14349404883333,20.14097863841285
2027000107,3,player,right,7,-27.141217436121345,20.13127549188256
2027000108,3,player,right,7,-27.13885535193451,20.121716241112725
2027000109,3,player,right,7,-27.136384772489983,20.112520582802247
2027000110,3,player,right,7,-27.13376106330018,20.10390555574169
2027000111,3,player,right,7,-27.13091698261227,20.0960780764266
2027000112,3,player,right,7,-27.127766468412016,20.08922832171877
2027000113,3,player,right,7,-27.12421419033754,20.083525843246296
2027000114,3,player,right,7,-27.12016843511205,20.07911629508605
2027000115,3,player,right,7,-27.115557181399105,20.076119234762217
2027000116,3,player,right,7,-27.110349370131704,20.074624432876043
2027000117,3,player,right,7,-27.10457301002253,20.07468993052533
