image_id,track_id,role,team,jersey,x_bottom_middle,y_bottom_middle
2089000100,8,player,right,14,-2.58564706762532,11.676211647079365
2089000101,8,player,right,14,-2.5821683247723257,11.75230859585122
2089000102,8,player,right,14,-2.571712418745275,11.833129385229448
2089000103,8,player,right,14,-2.5547672935215324,11.920254736133112
2089000104,8,player,right,14,-2.532075161583801,12.014939896852304
2089000105,8,player,right,14,-2.5046002515510617,12.11792291799213
2089000106,8,player,right,14,-2.473483627651802,12.229184025092218
2089000107,8,player,right,14,-2.4399483936668,12.347858493057966
2089000108,8,player,right,14,-2.4052297114629115,12.4722209737528
2089000109,8,player,right,14,-2.3704935411393238,12.599768108770396
2089000110,8,player,right,14,-2.3367424836014843,12.72738392106909
2089000111,8,player,right,14,-2.304793831810488,12.851605241129024
2089000112,8,player,right,14,-2.275204449463088,12.968860262208928
2089000113,8,player,right,14,-2.248290478480974,13.075748277648175
2089000114,8,player,right,14,-2.2241313455225624,13.169239959973014
2089000115,8,player,right,14,-2.202599468984626,13.24683212427088
2089000116,8,player,right,14,-2.1834318914261064,13.306633789912668
2089000117,8,player,right,14,-2.166261420831335,13.347361773015518
2089000118,8,player,right,14,-2.150702346700412,13.368310041881257
2089000119,8,player,right,14,-2.136369796085135,13.369294631497375
2089000120,8,player,right,14,-2.122940512683093,13.35058621522828
2089000121,8,player,right,14,-2.1101497824241022,13.312869669747188
2089000122,8,player,right,14,-2.097799098824024,13.257203435771006
2089000123,8,player,right,14,-2.0857615258430267,13.185046050109955
2089000124,8,player,right,14,-2.0739535922709087,13.098231450252362
2089000125,8,player,right,14,-2.0622991804596165,12.998995632882265
2089000126,8,player,right,14,-2.05072770320659,12.889907011011804
2089000127,8,player,right,14,-2.0391328191415923,12.77379827866007
2089000128,8,player,right,14,-2.0273487069770684,12.653648211476124
2089000129,8,player,right,14,-2.015155050423716,12.532433484076018
2089000131,8,player,right,14,-1.9882844869839125,12.29757423420113
2089000132,8,player,right,14,-1.972795528926429,12.18830162773798
2089000133,8,player,right,14,-1.95532057080331,12.086466651410328
2089000134,8,player,right,14,-1.935387478919207,11.992808259572788
2089000135,8,player,right,14,-1.9125234632280916,11.907457354446716
2089000136,8,player,right,14,-1.8863384160026169,11.830092722684904
2089000137,8,player,right,14,-1.856546999700586,11.7599664984271
2089000138,8,player,right,14,-1.8229967367773323,11.696089289617891
2089000139,8,player,right,14,-1.7856955140544537,11.637376938395017
2089000140,8,player,right,14,-1.7448075789636606,11.582760592835836
2089000141,8,player,right,14,-1.7006384271788806,11.531309642084102
2089000142,8,player,right,14,-1.653604513154259,11.482271932958914
2089000143,8,player,right,14,-1.6041858780818563,11.435093910660443
2089000147,8,player,right,14,-1.3912061895051075,11.258621930596249
2089000149,8,player,right,14,-1.2784287548945843,11.173771889704591
2089000150,8,player,right,14,-1.2201721330803117,11.130591343118498
2089000151,8,player,right,14,-1.1602152864352129,11.085978724323429
2089000152,8,player,right,14,-1.0981129119655206,11.039172441113958
2089000153,8,player,right,14,-1.0333943444914715,10.989460969514791
2089000154,8,player,right,14,-0.9655917285261212,10.936221139811488
2089000155,8,player,right,14,-0.894256172393566,10.879054632296924
2089000156,8,player,right,14,-0.8189752331623208,10.817803320999037
2089000157,8,player,right,14,-0.7393815879555712,10.75256614702216
2089000158,8,player,right,14,-0.6551564207920849,10.683672105947592
2089000160,8,player,right,14,-0.4718574175041704,10.537037379185035
2089000161,8,player,right,14,-0.3724731178008408,10.46050638786743
2089000162,8,player,right,14,-0.267861855306447,10.38258096290176
2089000163,8,player,right,14,-0.1580925105496357,10.30366054935167
