image_id,track_id,jersey_number,x,y,team
2028000301,48.0,11,8.81532388064098,12.833733484540323,right
2028000303,48.0,11,9.689304077093293,12.62623822877845,right
2028000304,48.0,11,9.584102890662779,12.92046677220502,right
2028000305,48.0,11,9.802196291727839,12.896506535608665,right
2028000306,48.0,11,9.988572536683415,12.987109278682432,right
2028000307,48.0,11,10.476526159381192,12.436684937011902,right
2028000308,48.0,11,11.199555026979967,11.79297108677937,right
2028000309,48.0,11,10.619030720284483,12.434661547673945,right
2028000310,48.0,11,11.286234540630026,12.29168118564051,right
2028000311,48.0,11,12.075751516090767,12.054747197886465,right
2028000312,48.0,11,12.330292633523454,12.044475032101062,right
2028000313,48.0,11,12.413119702502586,12.108914831823148,right
2028000314,48.0,11,12.571962236643824,12.165819371739257,right
2028000315,48.0,11,13.592247042495607,10.978864233539493,right
2028000316,48.0,11,13.177219107270709,11.52424461963103,right
2028000317,48.0,11,13.364668369284667,11.813772535386962,right
2028000318,48.0,11,13.6228837819156,11.817517345455048,right
2028000319,48.0,11,14.629018107268523,11.66348288768891,right
2028000320,48.0,11,15.070363644340334,11.393267362368126,right
2028000321,48.0,11,15.063501361614602,11.575934414868676,right
2028000322,48.0,11,15.900569675937119,10.482588551682412,right
2028000323,48.0,11,15.64948156946026,10.698022260073131,right
2028000324,48.0,11,16.121189309491413,10.954140331726295,right
2028000325,48.0,11,16.274824254139716,10.856329018923363,right
2028000326,48.0,11,16.482824254908177,11.189597074498112,right
2028000327,48.0,11,16.89137741341418,10.851413529470008,right
2028000328,48.0,11,17.308311522250914,10.151439809293562,right
2028000333,48.0,11,18.634049927541046,10.321982066510945,right
2028000334,48.0,11,19.16765516162215,9.770018294849399,right
2028000335,48.0,11,19.54280731140973,9.381449716492773,right
2028000336,48.0,11,19.850235008037725,9.461597143477048,right
2028000329,48.0,11,17.851353237402392,9.951549975960456,right
2028000330,48.0,11,17.898880364249436,10.19486387485946,right
2028000331,48.0,11,18.215096550310967,10.434174754015524,right
2028000332,48.0,11,18.600169555911556,10.276190655373794,right
2028000337,48.0,11,20.180502922055187,9.61388516539627,right
2028000338,48.0,11,20.395923280014905,9.677048840428393,right
2028000339,48.0,11,20.466942108625144,9.754431985682102,right
2028000340,48.0,11,20.87398360273866,9.484242622873612,right
2028000341,48.0,11,21.395156301853532,8.84166999130989,right
2028000342,48.0,11,21.5818258821196,9.074179852450573,right
2028000343,48.0,11,21.560168305926858,9.327986980419006,right
2028000344,48.0,11,22.203163716047435,9.163614908344714,right
2028000345,48.0,11,22.244077159724238,9.509372978761961,right
2028000346,48.0,11,22.52067466033105,9.520950561745236,right
2028000347,48.0,11,23.18516872496459,8.692513165944202,right
2028000348,48.0,11,23.80467198985038,8.666760463807508,right
2028000349,48.0,11,24.07753025162722,8.709554043409014,right
2028000350,48.0,11,24.194254251012445,8.847920209978401,right
2028000351,48.0,11,24.039254703830572,8.956711066945276,right
2028000352,48.0,11,24.22953234030133,9.047256967489872,right
2028000353,48.0,11,24.73320802494764,8.510073979877898,right
2028000354,48.0,11,25.324851143902528,8.19971439015154,right
2028000355,48.0,11,25.61615728604349,8.362860127105769,right
2028000356,48.0,11,25.951181244484516,8.406797661542804,right
2028000357,48.0,11,26.181115639317767,8.659128634514897,right
2028000358,48.0,11,26.328301615372652,8.662260770672926,right
2028000359,48.0,11,26.825912423073593,8.451774567883552,right
2028000360,48.0,11,27.49156116163456,7.74853292679068,right
2028000361,48.0,11,27.6668260635469,8.171644524267421,right
2028000362,48.0,11,27.96787758871767,8.258323635294538,right
2028000363,48.0,11,28.076780790358896,8.682619735611521,right
2028000364,48.0,11,28.428706582295643,8.431371865514091,right
2028000365,48.0,11,28.450004312320825,8.820657337458554,right
2028000366,48.0,11,29.090403636753326,8.299063807050162,right
2028000367,48.0,11,29.619857578812162,7.800503583399881,right
2028000368,48.0,11,29.62056648350097,8.436311016806158,right
2028000375,48.0,11,32.18515206376236,7.740529331480838,right
2028000376,48.0,11,32.1261120742936,8.44148600139461,right
2028000369,48.0,11,29.760909656503312,8.604430258621429,right
2028000370,48.0,11,30.277199337930472,8.040478455680963,right
2028000371,48.0,11,30.617604142152125,8.155048699238396,right
2028000372,48.0,11,30.644616802064327,8.589033635496524,right
2028000373,48.0,11,31.200538885687646,8.051043663241549,right
2028000374,48.0,11,31.814176373017602,7.55637780189066,right
2028000377,48.0,11,32.37465986989791,8.3251912148976,right
2028000378,48.0,11,32.58114268042091,8.197765504790809,right
2028000379,48.0,11,32.64983558326112,8.350828855162002,right
2028000380,48.0,11,32.787253956607216,8.4891165259397,right
2028000381,48.0,11,33.36402804233433,8.357023689251745,right
2028000382,48.0,11,33.850474315469384,8.10619067872389,right
2028000383,48.0,11,33.85360728370885,8.045624243803726,right
2028000384,48.0,11,34.08011826324436,8.077451065962613,right
2028000385,48.0,11,34.20239604944912,8.232280398498707,right
2028000386,48.0,11,34.42122750011756,8.394888760398665,right
2028000387,48.0,11,34.73047088787648,8.200261449810974,right
2028000388,48.0,11,34.64609385394861,8.700611144520277,right
