image_id,track_id,jersey_number,x,y,team
2027000143,4.0,23,-35.02173755008985,-4.765430414067763,right
2027000144,4.0,23,-35.190798047386494,-4.776373606656061,right
2027000151,4.0,23,-35.622988740886775,-5.028781510011255,right
2027000152,4.0,23,-36.13485797435808,-5.635494290957663,right
2027000145,4.0,23,-35.073411180670625,-4.629085429163173,right
2027000146,4.0,23,-35.07883494927962,-4.649149692595133,right
2027000147,4.0,23,-35.287590749271125,-4.716603322874344,right
2027000148,4.0,23,-35.31087682271461,-4.603670108122201,right
2027000149,4.0,23,-35.440208297781616,-4.873393073806396,right
2027000150,4.0,23,-35.41722765999944,-4.740505137065377,right
2027000153,4.0,23,-36.27164194607777,-5.475725866246947,right
2027000154,4.0,23,-36.2050556575748,-5.094618058704743,right
2027000155,4.0,23,-36.27432408312525,-5.063483298196752,right
2027000156,4.0,23,-36.666049295221896,-5.699536872049876,right
2027000157,4.0,23,-36.97889876382836,-5.981691985468132,right
2027000158,4.0,23,-37.15999929873141,-5.994506163312402,right
2027000159,4.0,23,-37.396771206483706,-5.96650713118872,right
2027000160,4.0,23,-37.39967335105632,-5.69353790168291,right
2027000168,4.0,23,-39.28346905045613,-6.450050822669557,right
2027000161,4.0,23,-37.60328282556499,-5.79398840162247,right
2027000162,4.0,23,-37.76264451427133,-5.924117163513378,right
2027000163,4.0,23,-38.261992096617455,-6.40864681380891,right
2027000164,4.0,23,-38.57063594114873,-6.672332314954394,right
2027000165,4.0,23,-38.74151523642725,-6.512865647616748,right
2027000166,4.0,23,-38.90055578385461,-6.565347987813869,right
2027000167,4.0,23,-39.08891640193685,-6.456655670479373,right
2027000169,4.0,23,-39.56932098957224,-6.738285532442741,right
2027000170,4.0,23,-39.81831801636723,-6.792865148521959,right
2027000171,4.0,23,-40.13026944709297,-6.991249483845491,right
2027000172,4.0,23,-40.32107028552254,-6.832561600774283,right
2027000173,4.0,23,-40.40197657145471,-6.828843653793766,right
2027000174,4.0,23,-40.61670583856335,-6.603790117666124,right
2027000175,4.0,23,-40.926679850973294,-6.828890823034732,right
2027000176,4.0,23,-40.95735166769244,-6.356866988608129,right
2027000184,4.0,23,-42.12728526696104,-6.233592405817745,right
2027000177,4.0,23,-41.083394390797615,-6.27040883995482,right
2027000178,4.0,23,-41.39609327590795,-6.561965127039097,right
2027000179,4.0,23,-41.57211535716964,-6.419689961250476,right
2027000180,4.0,23,-41.663994308071054,-6.276843510846791,right
2027000181,4.0,23,-41.874492217403294,-6.363445359358024,right
2027000182,4.0,23,-42.01214881429974,-6.26552215203087,right
2027000183,4.0,23,-42.057081752409125,-6.260592358253658,right
2027000185,4.0,23,-42.39050981588104,-6.418042780132764,right
2027000186,4.0,23,-42.62383990990183,-6.447121620872816,right
2027000187,4.0,23,-42.484044870090514,-6.0096424929614285,right
