image_id,track_id,jersey_number,x,y,team
2025000397,34.0,28,-23.11966900120164,25.30851157158688,left
2025000398,34.0,28,-23.103132557636407,25.446537082696207,left
2025000399,34.0,28,-22.307383582370665,26.13723011814697,left
2025000400,34.0,28,-23.188655116868755,25.77871729434748,left
2025000401,34.0,28,-22.1221245540302,26.41627989319153,left
2025000402,34.0,28,-24.25363753162238,25.49103573543871,left
2025000403,34.0,28,-25.26996769409749,25.02634296626109,left
2025000404,34.0,28,-23.868973561339747,25.821163757510934,left
2025000405,34.0,28,-23.34083355385112,26.433050975244115,left
2025000406,34.0,28,-22.930770627663374,26.92660897494079,left
2025000407,34.0,28,-22.13108486496081,27.4341237023379,left
2025000408,34.0,28,-22.19212236122086,27.40118476042156,left
2025000412,34.0,28,-22.93473804951408,27.767669405168963,left
2025000413,34.0,28,-23.411134439798605,27.665591935385443,left
2025000414,34.0,28,-23.26422472786147,27.95996399504408,left
2025000415,34.0,28,-22.6691292234822,28.312150365583832,left
2025000416,34.0,28,-24.088804183855235,27.51683885942931,left
2025000409,34.0,28,-23.151586457843237,27.17708355867826,left
2025000410,34.0,28,-22.63984547107909,27.57028073167607,left
2025000411,34.0,28,-22.38897977616809,27.89566876691632,left
2025000417,34.0,28,-22.317000252788457,28.653672007624927,left
2025000418,34.0,28,-23.06373211389703,28.545793355314668,left
2025000419,34.0,28,-23.84072028411277,28.084383553889783,left
2025000420,34.0,28,-23.3589519607097,28.48037892283308,left
2025000421,34.0,28,-21.408335844562263,30.200652612546875,left
2025000422,34.0,28,-22.39846946985401,29.46013060281401,left
2025000423,34.0,28,-23.525805556635333,28.78002247134341,left
2025000424,34.0,28,-21.25912061828411,30.71369961785341,left
2025000425,34.0,28,-23.39865654911037,29.1559417972952,left
2025000426,34.0,28,-22.61484540821287,29.776258677286435,left
2025000427,34.0,28,-22.685337487905656,29.75647908412751,left
2025000428,34.0,28,-23.049887718535764,29.464229150312622,left
2025000429,34.0,28,-22.64230051008461,29.988688788707705,left
2025000430,34.0,28,-23.004922912408198,29.82891210302773,left
2025000431,34.0,28,-23.49500431698135,29.39785280221486,left
2025000432,34.0,28,-22.75932155242961,30.261594278322253,left
2025000438,34.0,28,-22.737265051969946,30.37397118921556,left
2025000439,34.0,28,-21.91075596355267,31.43973561696732,left
2025000440,34.0,28,-22.28902322105047,30.83159556179276,left
2025000433,34.0,28,-23.55465947307937,29.600468216146908,left
2025000434,34.0,28,-23.24917957878001,29.89342815559956,left
2025000435,34.0,28,-22.93540411639041,30.2859173052074,left
2025000436,34.0,28,-22.955283179624608,30.323630154211436,left
2025000437,34.0,28,-22.835405486718887,30.42394304572777,left
2025000441,34.0,28,-22.835292285256468,30.33125902943357,left
2025000442,34.0,28,-22.416067429198787,30.83777155984044,left
2025000443,34.0,28,-23.753920344911528,28.434693640304577,left
2025000444,34.0,28,-22.80559686551273,30.043570294534764,left
2025000445,34.0,28,-22.77387973679324,29.971951909374784,left
2025000446,34.0,28,-23.112502725569016,29.667352658198062,left
2025000447,34.0,28,-23.043500360343295,29.836401124121885,left
2025000448,34.0,28,-23.10192791210504,29.22180056176797,left
2025000449,34.0,28,-22.675823260532983,30.169147966991613,left
2025000450,34.0,28,-22.12150299788639,30.3392076389448,left
2025000451,34.0,28,-22.35672021607204,30.011863144726128,left
2025000452,34.0,28,-22.395273439089426,30.02191607437344,left
2025000453,34.0,28,-22.109681002673977,30.17409044213142,left
2025000454,34.0,28,-22.133688976097886,30.094671336980703,left
2025000455,34.0,28,-21.988690413136297,29.94548670518661,left
2025000456,34.0,28,-21.70999611897443,30.918725689210135,left
2025000460,34.0,28,-20.706321732513317,32.151177849906176,left
2025000461,34.0,28,-21.523691078685676,30.12540670065688,left
2025000462,34.0,28,-21.534945480550963,30.14202380674385,left
2025000463,34.0,28,-20.82867802536085,31.67812412844089,left
2025000464,34.0,28,-20.578093051105792,31.684137923754648,left
2025000457,34.0,28,-22.35028767529116,29.497205224408013,left
2025000458,34.0,28,-21.38332811174355,31.025239323514143,left
2025000459,34.0,28,-21.464087301831363,30.34030539625439,left
2025000465,34.0,28,-21.64047270092862,29.569525708595886,left
2025000466,34.0,28,-20.831205503725705,30.925749124497216,left
2025000467,34.0,28,-21.25625465290745,29.81387877686505,left
2025000468,34.0,28,-21.303503891553596,29.89249376564068,left
2025000469,34.0,28,-21.109951918468845,29.970167303248783,left
2025000470,34.0,28,-20.8893664694212,30.112593992206133,left
2025000471,34.0,28,-20.987962835931217,30.00076832982178,left
2025000472,34.0,28,-20.74657776340492,30.47099293876704,left
2025000473,34.0,28,-21.142998962299696,30.230119497965347,left
2025000474,34.0,28,-20.134433976441,31.726608265064307,left
2025000475,34.0,28,-20.194229431489767,31.75075827083411,left
2025000476,34.0,28,-21.190340693412757,29.934447889552374,left
2025000477,34.0,28,-20.897186966375006,30.228824819075392,left
2025000478,34.0,28,-20.877881457799,30.241567652523177,left
2025000479,34.0,28,-20.78197879194944,30.304780599285003,left
2025000480,34.0,28,-20.76708215255997,30.25355797461524,left
2025000481,34.0,28,-20.628321809140253,30.35258947051519,left
2025000482,34.0,28,-20.443432757340435,30.621608050372384,left
2025000483,34.0,28,-20.89934570273059,30.216279852656367,left
2025000484,34.0,28,-19.940848417301293,31.86745305746617,left
2025000485,34.0,28,-20.70268751285592,30.363052884351,left
2025000486,34.0,28,-20.729645473567256,30.275363130088277,left
2025000487,34.0,28,-20.2756081649108,31.336220213508376,left
2025000488,34.0,28,-19.597024037121592,31.99522899568244,left
2025000491,34.0,28,-20.234554598885545,30.639594749083567,left
2025000492,34.0,28,-19.92169660742121,30.886482211559752,left
2025000493,34.0,28,-19.639954044421938,31.26922504704515,left
2025000494,34.0,28,-19.521874469393307,31.55127488647037,left
2025000495,34.0,28,-19.040469694025223,32.37982883507299,left
2025000496,34.0,28,-19.60942621520683,31.32743075306361,left
2025000489,34.0,28,-19.99769842956871,30.98566744344612,left
2025000490,34.0,28,-20.17126252335515,31.115831947026223,left
2025000497,34.0,28,-19.73930522143754,31.076377343097143,left
2025000498,34.0,28,-19.41798801649836,31.78667462475994,left
2025000499,34.0,28,-18.963989317264804,32.58577782616311,left
2025000500,34.0,28,-19.467657956527933,31.693548282666384,left
2025000501,34.0,28,-19.4949526786656,31.78337176723757,left
2025000502,34.0,28,-19.52543885372154,31.66782902511011,left
2025000503,34.0,28,-19.4648288393505,31.68073611330331,left
2025000504,34.0,28,-19.48647209890875,31.961822749495077,left
2025000508,34.0,28,-19.185204238942863,32.48091369510379,left
2025000509,34.0,28,-19.097606892840485,32.73583958943108,left
2025000510,34.0,28,-18.402690767837694,33.76636802046232,left
2025000511,34.0,28,-18.6345399466933,33.4732502146178,left
2025000512,34.0,28,-19.357130010359597,32.2325918301059,left
2025000505,34.0,28,-19.52295162477728,31.74280058626016,left
2025000506,34.0,28,-19.39815097279516,31.894502261593345,left
2025000507,34.0,28,-19.378570075873697,32.23712015877705,left
2025000513,34.0,28,-18.999108736950305,32.93478579119091,left
2025000514,34.0,28,-18.60204394943272,33.58915827615444,left
2025000515,34.0,28,-19.118714738892,33.155792874473505,left
2025000516,34.0,28,-19.34903306952388,32.88418786705397,left
2025000517,34.0,28,-18.854637046695807,33.97589863583383,left
2025000518,34.0,28,-19.777034102542142,32.28284883878706,left
2025000519,34.0,28,-19.238265637479525,33.24383234813581,left
2025000520,34.0,28,-19.924379224784374,32.371620431218204,left
2025000527,34.0,28,-20.244610157901896,32.50690425347428,left
2025000528,34.0,28,-19.94762149669911,33.50880150541233,left
2025000521,34.0,28,-19.300863608059025,33.65782315049831,left
2025000522,34.0,28,-19.81914657594869,32.81535254834215,left
2025000523,34.0,28,-19.179634717398987,34.00168727464367,left
2025000524,34.0,28,-19.87690905638385,32.74145043709923,left
2025000525,34.0,28,-20.238974070341985,32.49164797516639,left
2025000526,34.0,28,-19.743198488717937,33.71207473508501,left
2025000529,34.0,28,-20.600133663331277,32.49114644961573,left
2025000530,34.0,28,-20.475947714016485,32.8931859291412,left
2025000531,34.0,28,-20.346117381478766,33.46410251752078,left
2025000532,34.0,28,-20.491768775321027,33.11528739917177,left
2025000533,34.0,28,-20.76423764538436,32.77179817791586,left
2025000534,34.0,28,-20.03657202334973,34.327377818153714,left
2025000535,34.0,28,-20.026629945074625,34.18753659180734,left
2025000536,34.0,28,-20.409176695113768,33.89244309004735,left
2025000537,34.0,28,-20.444954681131435,33.742458646402866,left
2025000538,34.0,28,-20.787813599197715,33.04619663943309,left
2025000539,34.0,28,-21.335165838842748,32.38949403797122,left
2025000540,34.0,28,-21.0867731055458,33.06645243332203,left
2025000541,34.0,28,-20.95802954324024,33.28029845130248,left
2025000542,34.0,28,-20.633840375292813,34.10114837123636,left
2025000543,34.0,28,-20.726702577189247,33.84007684321665,left
2025000544,34.0,28,-20.90862952535377,33.50096428116964,left
2025000547,34.0,28,-21.22395615092373,32.7737525758107,left
2025000548,34.0,28,-21.226776109413414,32.751429209297136,left
2025000549,34.0,28,-21.277556202575088,32.69517983586506,left
2025000550,34.0,28,-21.130146566683205,33.2084236047988,left
2025000551,34.0,28,-20.857657726159776,33.90285150934754,left
2025000552,34.0,28,-21.97071742104927,31.896069961458192,left
2025000545,34.0,28,-20.894472280775798,33.57731064812091,left
2025000546,34.0,28,-21.286768255103368,32.67797400645198,left
2025000553,34.0,28,-21.357603991444588,33.322201270201504,left
2025000554,34.0,28,-21.317909850562817,33.599083780673546,left
2025000555,34.0,28,-21.834580303758948,32.691184426221426,left
2025000556,34.0,28,-21.632403163959516,33.1090378997192,left
2025000557,34.0,28,-21.98775438571286,32.36704159372271,left
2025000558,34.0,28,-21.892771298690548,32.48279737854278,left
2025000559,34.0,28,-22.123197517764687,32.20759925116515,left
2025000560,34.0,28,-21.73791752079306,33.311917534623056,left
2025000567,34.0,28,-22.365977278290128,32.140574281411126,left
2025000568,34.0,28,-22.321614795395977,32.648703418508,left
2025000561,34.0,28,-22.19010591529768,32.33224154116076,left
2025000562,34.0,28,-21.6069508087355,33.10398210885237,left
2025000563,34.0,28,-22.282727433237863,32.091401521135055,left
2025000564,34.0,28,-22.521832565303598,32.10799856499569,left
2025000565,34.0,28,-22.24130398756929,32.41140467997004,left
2025000566,34.0,28,-22.42458447993088,31.87422609166824,left
2025000569,34.0,28,-22.60209911089575,31.81258119708203,left
2025000570,34.0,28,-21.91008243841693,33.34775922170738,left
2025000571,34.0,28,-22.20835521439196,32.15618356438955,left
2025000572,34.0,28,-22.159969539460068,32.90467669216731,left
2025000573,34.0,28,-22.262145776201837,32.41807869417547,left
2025000574,34.0,28,-21.626051137792437,33.73381938967624,left
2025000575,34.0,28,-22.15750142426168,32.97317436708359,left
