image_id,track_id,jersey_number,x,y,team
2090000423,57.0,14,16.175856422421997,1.106684069882274,right
2090000435,57.0,14,21.93704357041798,-4.388035217201662,right
2090000437,57.0,14,22.196134113434525,-4.495431148744632,right
2090000438,57.0,14,22.190341236421748,-5.125217429389723,right
2090000439,57.0,14,22.21202173793193,-5.131920512961833,right
2090000440,57.0,14,21.955726649084998,-4.638120941836423,right
2090000444,57.0,14,21.763034791499678,-4.64025646075881,right
2090000445,57.0,14,21.882064616400704,-4.770259678559075,right
2090000446,57.0,14,21.81722791612238,-5.019039776323955,right
2090000447,57.0,14,21.697567103228856,-5.252000638796714,right
2090000448,57.0,14,21.72942239352929,-5.139205095875073,right
2090000441,57.0,14,21.99222119135623,-4.40875797942832,right
2090000442,57.0,14,22.014454453380942,-4.543265005998681,right
2090000443,57.0,14,22.002315808075704,-4.746496912752874,right
2090000449,57.0,14,21.684807424894576,-5.176541092733522,right
2090000450,57.0,14,21.75657867241153,-5.332952915395702,right
2090000451,57.0,14,21.796657564440476,-5.566816770225949,right
2090000452,57.0,14,21.70774893648109,-5.543002456758113,right
2090000453,57.0,14,21.559827997542687,-5.506944310588433,right
2090000454,57.0,14,21.550449709249325,-5.552388885543889,right
2090000455,57.0,14,21.44986480740234,-5.601146270912992,right
2090000456,57.0,14,21.441407947417016,-5.657219638310423,right
2090000457,57.0,14,21.407594974626303,-5.510196424802846,right
2090000458,57.0,14,21.4421703205986,-5.41013077022536,right
2090000459,57.0,14,21.557149764342164,-5.624093820552772,right
2090000460,57.0,14,21.432472260156786,-5.729646667184269,right
2090000461,57.0,14,21.456284292411127,-5.783161958390533,right
2090000462,57.0,14,21.589398228760704,-5.701040921713404,right
2090000463,57.0,14,21.48659213630932,-5.414689132245235,right
2090000464,57.0,14,21.627000142728363,-5.498765389323872,right
2090000472,57.0,14,21.88500835873097,-5.834578601497315,right
2090000465,57.0,14,21.614634933582103,-5.485575798040669,right
2090000466,57.0,14,21.838899127993606,-5.775025610651301,right
2090000467,57.0,14,21.75622432783923,-5.798090886819448,right
2090000468,57.0,14,21.94260055073069,-5.918304982266309,right
2090000470,57.0,14,21.92048289585774,-5.95983140468783,right
2090000471,57.0,14,21.958480324497973,-5.905608899910195,right
2090000473,57.0,14,22.013767984682,-5.924416308257877,right
2090000474,57.0,14,22.040492456344456,-5.825662075784111,right
2090000475,57.0,14,22.089875096353,-5.747583944454497,right
2090000476,57.0,14,22.03495147627686,-5.693221715855708,right
2090000477,57.0,14,22.13505509157377,-5.875950799463904,right
2090000478,57.0,14,22.120309618703363,-5.776331358338467,right
2090000479,57.0,14,22.13694937955375,-5.748144280921438,right
2090000480,57.0,14,22.15117345624012,-5.707083344870612,right
2090000481,57.0,14,22.18478262776554,-5.664387683760366,right
2090000482,57.0,14,22.23084632480113,-5.65674349011478,right
2090000483,57.0,14,22.341251903301792,-5.818330775179521,right
2090000484,57.0,14,22.389990868489605,-5.753956711836597,right
2090000485,57.0,14,22.428832358205515,-5.791685023557472,right
2090000486,57.0,14,22.453279377887824,-5.754740218279225,right
2090000487,57.0,14,22.51656086771407,-5.8823609686694525,right
2090000488,57.0,14,22.60443651303686,-5.642526249079237,right
2090000495,57.0,14,22.787847999505452,-5.610972195101279,right
2090000496,57.0,14,22.780894037226613,-5.836760779563432,right
2090000489,57.0,14,22.66813491658093,-5.787660677030993,right
2090000490,57.0,14,22.63109540407302,-5.714150518770549,right
2090000491,57.0,14,22.651194546126145,-5.667999167013754,right
2090000492,57.0,14,22.72603239113741,-5.6388572872129545,right
2090000493,57.0,14,22.671728419066557,-5.66191848497645,right
2090000494,57.0,14,22.62839626499591,-5.696401161541693,right
2090000497,57.0,14,22.743862039352376,-5.547118932013412,right
2090000498,57.0,14,22.790737377625987,-5.860326417821344,right
2090000499,57.0,14,22.82326338023023,-5.691016046335562,right
2090000500,57.0,14,22.821956289140758,-5.8062737052501125,right
2090000501,57.0,14,23.08929356907354,-5.886183084914938,right
2090000502,57.0,14,23.05472734823061,-5.70466355881928,right
2090000503,57.0,14,23.11468218306896,-5.667258945743989,right
2090000504,57.0,14,23.20730441808645,-5.785854210220629,right
2090000505,57.0,14,23.349402439316123,-5.795387833863203,right
2090000506,57.0,14,23.323812169750475,-5.560066492417838,right
2090000507,57.0,14,23.2804256555615,-5.51539336910445,right
2090000508,57.0,14,23.268639254913207,-5.625878446679871,right
2090000509,57.0,14,23.24572308289387,-5.510694412532499,right
2090000510,57.0,14,23.26056732692176,-5.543423243249762,right
2090000511,57.0,14,23.260287912642404,-5.3531513232294055,right
2090000512,57.0,14,23.38045696038745,-5.368983120648779,right
2090000518,57.0,14,23.65771387291101,-5.180150319167614,right
2090000519,57.0,14,23.71729639839105,-5.133780889534866,right
2090000520,57.0,14,23.70810484998948,-5.017910025170937,right
2090000513,57.0,14,23.361233418118733,-5.239048009894417,right
2090000514,57.0,14,23.445866851963537,-5.306425516554779,right
2090000515,57.0,14,23.5749227007174,-5.499792610301832,right
2090000516,57.0,14,23.592448012935023,-5.394979274529003,right
2090000517,57.0,14,23.64012165680838,-5.265438866376736,right
2090000521,57.0,14,23.86013463627824,-5.291384497110506,right
2090000522,57.0,14,23.840453287142584,-5.247293049256772,right
2090000523,57.0,14,23.7808355605238,-4.9429591074240165,right
2090000524,57.0,14,23.831490183962597,-4.794363791996116,right
2090000525,57.0,14,23.83661456714749,-4.73709655989145,right
2090000526,57.0,14,23.83385739050497,-4.826511576683071,right
2090000527,57.0,14,23.851244767360377,-4.774410878093148,right
2090000528,57.0,14,23.801906649421557,-4.75877131200833,right
2090000529,57.0,14,24.09556947196541,-4.916321794195354,right
2090000530,57.0,14,24.295866173582876,-4.768703404935067,right
2090000531,57.0,14,24.39047529911033,-4.777154057736573,right
2090000532,57.0,14,24.249172355151543,-4.8707905498023125,right
2090000533,57.0,14,24.255670725170315,-4.765094376352642,right
2090000534,57.0,14,24.355577006068437,-4.74095770578001,right
2090000535,57.0,14,24.414389820453803,-4.671673582642918,right
2090000536,57.0,14,24.4256599717628,-4.640478980217724,right
2090000538,57.0,14,24.42879269639293,-4.5032124678527925,right
2090000539,57.0,14,24.419313002069583,-4.5089015339552,right
2090000540,57.0,14,24.495413809538896,-4.62766710596642,right
2090000541,57.0,14,24.54764753864856,-4.481413248264889,right
2090000542,57.0,14,24.53629616006361,-4.61932227813292,right
2090000543,57.0,14,24.578947202716485,-4.628401942146396,right
2090000544,57.0,14,24.762804852156652,-4.780498819841747,right
2090000537,57.0,14,24.456950487557616,-4.616816960488806,right
2090000545,57.0,14,24.814924820255094,-4.370581098637723,right
2090000546,57.0,14,24.86535930894156,-4.474709477617901,right
2090000547,57.0,14,25.014496430653143,-4.505305873077307,right
2090000548,57.0,14,25.18196548651098,-4.295575632742625,right
2090000549,57.0,14,25.272492692795005,-4.284951890669678,right
2090000550,57.0,14,25.18964402649133,-4.245064068713153,right
2090000551,57.0,14,25.14434880317796,-4.0234784435862725,right
2090000552,57.0,14,25.168393956857,-4.030031283672264,right
2090000556,57.0,14,25.425298155381377,-3.927089928858062,right
2090000557,57.0,14,25.80486219307596,-4.173431180058764,right
2090000558,57.0,14,25.85841616896572,-4.076476213947775,right
2090000559,57.0,14,25.786018067799645,-3.9770823049223143,right
2090000560,57.0,14,25.870504201692626,-3.763003326219696,right
2090000553,57.0,14,25.06442053056385,-3.981190819950315,right
2090000554,57.0,14,25.34268874461578,-4.155160552651341,right
2090000555,57.0,14,25.34158950269375,-4.010375379546264,right
2090000561,57.0,14,25.913983030159688,-3.3874345321759183,right
2090000562,57.0,14,25.98699132324189,-3.3806308200576827,right
2090000563,57.0,14,26.131826564276704,-3.850564837467093,right
2090000564,57.0,14,26.158142730425755,-3.788103412835067,right
2090000565,57.0,14,26.16654851188712,-3.930130380271583,right
2090000566,57.0,14,26.287871832564097,-3.7867720583907793,right
2090000567,57.0,14,26.26893382708382,-3.663307275603533,right
2090000568,57.0,14,26.347881803018257,-3.950415920269561,right
2090000576,57.0,14,26.988833295036898,-3.5432927667985945,right
2090000569,57.0,14,26.40296954130498,-3.6777931341116927,right
2090000570,57.0,14,26.558855677077048,-3.778079736417232,right
2090000571,57.0,14,26.74897400251636,-3.758522326235563,right
