image_id,track_id,jersey_number,x,y,team
2089000151,40.0,8,10.864365400694169,18.02372942906835,right
2089000152,40.0,8,11.02811322483684,17.573176135264056,right
2089000159,40.0,8,12.183607858753788,17.955343656017895,right
2089000160,40.0,8,12.286864110239554,17.33801436372883,right
2089000153,40.0,8,11.351817169196584,17.423479858262926,right
2089000154,40.0,8,11.647714053137912,17.4549297255175,right
2089000155,40.0,8,11.65103001944223,17.331286588435972,right
2089000157,40.0,8,12.036332482607088,17.488083578865158,right
2089000158,40.0,8,12.235567907119195,17.564901979696835,right
2089000161,40.0,8,12.721892014134072,17.180701578490808,right
2089000162,40.0,8,12.769353102910356,17.07870722129373,right
2089000163,40.0,8,13.18244571678767,17.31743299216873,right
2089000164,40.0,8,13.096363708224215,16.873086945772187,right
2089000165,40.0,8,12.985491814716552,17.096489573646483,right
2089000166,40.0,8,13.280468525101549,16.926533039821066,right
2089000167,40.0,8,13.398327621722888,16.712967263420087,right
2089000168,40.0,8,13.555742870855562,16.76186495810466,right
2089000169,40.0,8,13.71124259236088,16.852670874303612,right
2089000170,40.0,8,14.058902370987369,17.185272899961102,right
2089000171,40.0,8,14.11193715006357,16.515713999497972,right
2089000172,40.0,8,14.25710714454887,16.839149005766206,right
2089000173,40.0,8,14.44586558843652,16.967333626842393,right
2089000174,40.0,8,14.342802806723252,16.483684974263557,right
2089000175,40.0,8,14.818778203248948,16.17200536887258,right
2089000176,40.0,8,15.0150998560092,16.18395582014444,right
2089000177,40.0,8,15.314327368218882,16.372802643207045,right
2089000178,40.0,8,15.254650130191244,15.94526275306252,right
2089000179,40.0,8,15.379574002111593,15.839522426645578,right
2089000180,40.0,8,15.551326370056,15.817453617591468,right
2089000181,40.0,8,15.66008117860316,15.478574422737688,right
2089000182,40.0,8,15.87307646491352,15.809844999063085,right
2089000183,40.0,8,15.824056613562313,15.351748434149602,right
2089000184,40.0,8,16.55022800959357,15.63281662655723,right
2089000185,40.0,8,16.543897233945447,15.539237227080642,right
2089000186,40.0,8,17.11634899297092,16.567983727700483,right
2089000187,40.0,8,16.746551252754063,16.173444459810817,right
2089000188,40.0,8,17.210694242104413,16.576979265449918,right
2089000189,40.0,8,17.08143878315635,16.213962878657806,right
2089000190,40.0,8,17.147859676141017,14.50201193745671,right
2089000191,40.0,8,16.941909876866514,13.710635557515952,right
2089000192,40.0,8,17.656954914602043,14.719525841302683,right
2089000197,40.0,8,18.493642123970595,14.973230849618592,right
2089000198,40.0,8,18.743857057064865,15.565031329092225,right
2089000199,40.0,8,18.565512154647703,14.971276266813522,right
2089000200,40.0,8,18.693852771826183,14.786915803572462,right
2089000193,40.0,8,17.606165945015526,14.727071215185028,right
2089000194,40.0,8,17.489189408803153,14.438762274880462,right
2089000195,40.0,8,17.76077033700319,14.806657088751514,right
2089000196,40.0,8,18.306332974130893,15.564073749408276,right
2089000201,40.0,8,19.04051583926006,15.746874612811164,right
2089000202,40.0,8,20.106097328049643,16.77988985392291,right
2089000203,40.0,8,19.165599614884176,15.874177063964527,right
2089000204,40.0,8,18.38406185009037,14.425608860296538,right
2089000205,40.0,8,18.38729809445105,14.41050571155716,right
2089000206,40.0,8,18.73927017657843,14.093532905480558,right
2089000207,40.0,8,18.92077592828139,14.234649251738016,right
2089000208,40.0,8,18.97699522118142,14.09899746634957,right
2089000209,40.0,8,19.150221792643187,14.084360809712754,right
2089000210,40.0,8,19.2628524075536,14.184406607496824,right
2089000211,40.0,8,19.538189955796657,13.802355150350063,right
2089000212,40.0,8,19.831095467948234,13.625506882687368,right
2089000213,40.0,8,19.710585209065,13.928182349303436,right
2089000214,40.0,8,19.692022091531857,14.133988557487813,right
2089000215,40.0,8,19.666026629390736,14.01824241501237,right
2089000216,40.0,8,20.74608508639582,12.67290623221411,right
2089000222,40.0,8,20.90714707231764,13.40358841696064,right
2089000223,40.0,8,19.96658262929523,14.789805659524916,right
2089000224,40.0,8,20.790070831180994,13.67599646805509,right
2089000217,40.0,8,20.8283026442064,12.882847656664032,right
2089000218,40.0,8,20.316344710367616,13.82075021616182,right
2089000219,40.0,8,20.65824114769992,13.302061234709251,right
2089000220,40.0,8,20.206841622582537,13.82514654560954,right
2089000221,40.0,8,21.01252815901304,12.899603126331163,right
2089000225,40.0,8,20.82807583910671,13.596400492095285,right
2089000226,40.0,8,21.082248013651657,13.330117784318045,right
2089000227,40.0,8,20.67236997497608,14.190261266427632,right
2089000228,40.0,8,20.226482373226403,14.646333975384882,right
2089000229,40.0,8,21.05233817178349,13.924822791910564,right
2089000230,40.0,8,20.168361243645304,14.830173889556368,right
2089000231,40.0,8,20.545186665032173,14.466399860560209,right
2089000232,40.0,8,20.52480719085009,14.662042164256423,right
2089000233,40.0,8,20.541518570234956,14.708580901740984,right
2089000234,40.0,8,20.997004251538197,14.13909056079474,right
2089000235,40.0,8,21.103946712124987,13.979219309396017,right
2089000236,40.0,8,20.82974822819583,14.276350377092884,right
2089000237,40.0,8,20.82422927165153,14.357432543001067,right
2089000238,40.0,8,20.822932345269752,14.492629721177517,right
2089000239,40.0,8,20.375021982011837,15.122045539621343,right
2089000240,40.0,8,20.399279728098115,15.314477123800506,right
2089000247,40.0,8,21.398471982127383,14.798725629717618,right
2089000248,40.0,8,21.222767320808774,15.367198541459658,right
2089000241,40.0,8,20.581469349755643,15.183247938137916,right
2089000242,40.0,8,20.762175652639,15.24765843079963,right
2089000243,40.0,8,21.17471363323005,14.717933896693651,right
2089000244,40.0,8,20.933301649780518,15.177572596888362,right
2089000245,40.0,8,20.995488872107256,15.271457093687856,right
2089000246,40.0,8,20.965437558155998,15.40104819858248,right
2089000249,40.0,8,21.759587292314677,14.772738908656358,right
2089000250,40.0,8,21.6534784049273,15.219731018140118,right
2089000251,40.0,8,21.91970440654294,15.092907888816764,right
2089000252,40.0,8,21.910133995469675,15.299681258239422,right
2089000253,40.0,8,22.15786681294633,15.172914226600843,right
2089000254,40.0,8,22.433937765941,15.051424465311504,right
2089000255,40.0,8,22.24975333790483,15.364857640970245,right
2089000256,40.0,8,22.073770938460623,15.820458669970824,right
2089000257,40.0,8,22.11961041909892,15.934881987818356,right
2089000258,40.0,8,22.27693256365508,15.967379548128893,right
2089000261,40.0,8,22.76959122893276,16.189849347669146,right
2089000262,40.0,8,23.063246282752758,15.883912388030511,right
2089000263,40.0,8,22.98954798906161,16.130414706570527,right
2089000264,40.0,8,23.071632527828772,16.268371395509725,right
2089000265,40.0,8,23.14052274118379,16.348212997839166,right
2089000266,40.0,8,23.263300129052315,16.406674425673327,right
2089000267,40.0,8,23.575274705183663,16.23786967403967,right
2089000268,40.0,8,23.617304019766443,16.521691747866146,right
2089000269,40.0,8,23.770264529083075,16.39185921070622,right
2089000270,40.0,8,23.80729510358701,16.506204818013508,right
2089000271,40.0,8,24.184714665661296,16.26971864956921,right
2089000272,40.0,8,24.52074483241366,16.07190545638776,right
2089000273,40.0,8,24.266601621717196,16.38940495985038,right
2089000274,40.0,8,24.347273847348816,16.493351795646753,right
2089000275,40.0,8,24.524859666036512,16.57126068982411,right
2089000276,40.0,8,24.680213214466,16.602807933217427,right
2089000277,40.0,8,24.88245812633753,16.49015508551447,right
2089000278,40.0,8,24.736628592326998,16.912709987325478,right
2089000279,40.0,8,24.930391694960868,16.83873041502612,right
2089000280,40.0,8,25.305802112574284,16.40680731201738,right
2089000281,40.0,8,25.196451947547235,16.90658727739209,right
2089000282,40.0,8,25.356246665532563,16.81868445544396,right
2089000283,40.0,8,25.455933480059475,16.939311226158328,right
2089000284,40.0,8,25.63711722375748,16.925628990442295,right
2089000285,40.0,8,25.98849249056192,16.519736733285825,right
2089000286,40.0,8,26.056779067857413,16.54516927932412,right
2089000287,40.0,8,25.97061167583289,16.994768604908874,right
2089000288,40.0,8,26.048438045350974,17.015091700156283,right
2089000289,40.0,8,26.58367645305784,16.352146352400563,right
2089000290,40.0,8,26.621202251075992,16.372057777942114,right
2089000291,40.0,8,26.696559555511463,16.402610743063924,right
2089000292,40.0,8,26.79027578057021,16.528463336588153,right
2089000293,40.0,8,26.904804391410188,16.599706953343016,right
2089000294,40.0,8,27.035030316380684,16.580870057105507,right
2089000295,40.0,8,27.13959522934846,16.560616618215995,right
2089000296,40.0,8,27.24101391859018,16.664360167469425,right
2089000298,40.0,8,27.470699365667198,16.57069544250506,right
2089000299,40.0,8,27.44588372132506,16.804231761514234,right
2089000300,40.0,8,27.56223506975514,16.79172949158706,right
2089000301,40.0,8,27.71868682931572,16.639859087238193,right
2089000302,40.0,8,27.887725935776945,16.47030449582661,right
2089000303,40.0,8,27.979094681384755,16.585502342929715,right
2089000304,40.0,8,28.25780536065216,16.26634959928747,right
2089000297,40.0,8,27.390166387756075,16.58801907987162,right
2089000305,40.0,8,28.483270974294093,16.174204415717625,right
2089000306,40.0,8,28.47155561050023,16.264944405369448,right
2089000307,40.0,8,28.504485007149515,16.312460989994218,right
2089000308,40.0,8,28.184729069052658,17.144070120751685,right
2089000309,40.0,8,28.32960355479753,16.9978496119246,right
2089000310,40.0,8,28.245897223872067,17.14826943801367,right
2089000311,40.0,8,28.2156102478469,17.22956101866808,right
2089000312,40.0,8,28.29659568421675,17.122929500056028,right
2089000313,40.0,8,28.388272546573784,17.048892919804594,right
2089000314,40.0,8,28.60797455860627,16.697099381087195,right
2089000315,40.0,8,28.690651807321963,16.608738630718822,right
2089000316,40.0,8,28.772126417435537,16.59458105165822,right
2089000317,40.0,8,28.845441065633995,16.647142249028967,right
2089000318,40.0,8,28.96358318299029,16.570580153492866,right
2089000319,40.0,8,29.1275469652902,16.29025338020853,right
2089000320,40.0,8,29.298025884492183,16.135392262564945,right
2089000326,40.0,8,29.778023672611425,15.637955030217151,right
2089000327,40.0,8,29.693309796431933,15.563709975895392,right
2089000328,40.0,8,29.527653791237967,15.91430310551949,right
2089000321,40.0,8,29.43386775122384,15.970751779652527,right
2089000322,40.0,8,29.304777981475077,16.127662817073105,right
2089000323,40.0,8,29.34290502828765,16.35117914053376,right
2089000324,40.0,8,29.3224778001495,16.24566728802308,right
2089000325,40.0,8,29.511995426191568,15.973549247845815,right
2089000329,40.0,8,29.62712332673726,15.793467990361046,right
2089000330,40.0,8,29.522259500960093,16.632279905238402,right
2089000331,40.0,8,29.73862879072321,16.08823490609097,right
2089000332,40.0,8,29.72221766721201,16.076313843731935,right
2089000333,40.0,8,29.549706932719463,15.922837049324976,right
2089000334,40.0,8,29.465051029184725,16.11840844878506,right
2089000335,40.0,8,29.34071558447772,16.273701042068282,right
2089000336,40.0,8,29.51974429191932,16.424269800391816,right
