image_id,track_id,jersey_number,x,y,team
2028000137,33.0,23,4.068189645653698,-8.402669701552828,right
2028000138,33.0,23,4.274754845209774,-8.25071277648092,right
2028000139,33.0,23,4.61705328198536,-8.2223528914092,right
2028000140,33.0,23,4.706424335825385,-8.158676993717316,right
2028000141,33.0,23,5.184122052541054,-8.44647022875414,right
2028000142,33.0,23,5.294569775005476,-8.405024072551218,right
2028000143,33.0,23,5.420793090624412,-8.571382924469692,right
2028000144,33.0,23,5.713042389294251,-8.942584997793519,right
2028000152,33.0,23,6.972950162212054,-9.207735534815008,right
2028000145,33.0,23,5.6161292242090495,-9.033452871660025,right
2028000146,33.0,23,5.937018992461972,-9.077983351567047,right
2028000147,33.0,23,6.0547597592965525,-9.007221139576924,right
2028000148,33.0,23,6.225730764029587,-9.051378849561496,right
2028000149,33.0,23,6.41994365006046,-9.360501695268075,right
2028000150,33.0,23,6.6449421985374215,-8.914146792464672,right
2028000151,33.0,23,6.770651437540737,-8.928121627184426,right
2028000153,33.0,23,7.295514514611513,-9.825336418939658,right
2028000154,33.0,23,7.4247723056474655,-9.850120455042225,right
2028000155,33.0,23,7.577198088835919,-9.846981002265778,right
2028000156,33.0,23,7.78364662676735,-9.611590171065076,right
2028000157,33.0,23,7.929154120694506,-9.720063577270874,right
2028000158,33.0,23,8.059699695105712,-9.763873657660412,right
2028000159,33.0,23,8.19214416097302,-9.88649641287115,right
2028000160,33.0,23,8.347265600507516,-9.769678640974572,right
2028000161,33.0,23,8.519699029629331,-9.969873885478352,right
2028000162,33.0,23,8.612241239644476,-9.889370414167512,right
2028000163,33.0,23,8.746114213020146,-10.141229675629097,right
2028000164,33.0,23,8.927395101825685,-10.135539008659128,right
2028000165,33.0,23,9.141829335370227,-10.342583467976963,right
2028000166,33.0,23,9.295064053163394,-10.39249666040392,right
2028000167,33.0,23,9.370659476617233,-10.54309393796594,right
2028000168,33.0,23,9.481054884441438,-10.578643899057177,right
2028000174,33.0,23,10.17696479913196,-10.668268783859336,right
2028000175,33.0,23,10.381277151923369,-10.814336899567609,right
2028000176,33.0,23,10.40992206653321,-10.605879074232792,right
2028000169,33.0,23,9.557111396611573,-10.554443353295442,right
2028000170,33.0,23,9.661796026880328,-10.529625145228335,right
2028000171,33.0,23,9.741637718420057,-10.223929543660438,right
2028000172,33.0,23,9.994524197206715,-10.658598919468272,right
2028000173,33.0,23,10.09137814118701,-10.676500422582368,right
2028000177,33.0,23,10.54394829786066,-10.916342411760612,right
2028000178,33.0,23,10.71367126399713,-10.777525582598257,right
2028000179,33.0,23,10.767120068137192,-10.75131650336784,right
2028000180,33.0,23,10.838213685089794,-10.53591627716994,right
2028000181,33.0,23,11.179247051918464,-10.978179352541073,right
2028000182,33.0,23,11.29493234692327,-10.842458912784029,right
2028000183,33.0,23,11.32741448013612,-11.131642443615991,right
2028000184,33.0,23,11.35831242114812,-10.969642730045695,right
2028000185,33.0,23,11.503765151966686,-10.976559968371692,right
2028000186,33.0,23,11.564348617874764,-11.440158113957995,right
2028000187,33.0,23,11.696956267442795,-11.469285675895293,right
